time,seconds_elapsed,altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed
1712625620999870000,123.69786987304687,177.35681758727878,1.7896914437469815,-1,40.456448454785836,211.7668174346909,-1,8.524208719604157,1.4071856508422722,-86.93347640491878,0.19632052992506885
1712625621999869000,124.69786889648438,177.38684856146574,1.8044589075014066,-1,40.45645386281204,211.79684840887785,-1,8.03268021328501,1.4037041389391698,-86.93346599768971,0.3779834413515127
1712625622999868200,125.6978681640625,177.41558376513422,1.9387845255985583,-1,40.456458693090056,211.82558361254632,-1,8.034642729601698,1.3796702744730474,-86.93346404153236,0.33536380929008386
1712625623999866400,126.69786645507813,177.4293340081349,1.8582707737033737,-1,40.45648048748975,211.839333855547,-1,8.117164470316125,1.407790405978919,-86.9334245307443,0.4906907971834777
1712625624999864800,127.69786474609376,177.45752053055912,1.793533529354057,-1,40.456496426529945,211.86752037797123,-1,7.9935282908828516,1.407938204392164,-86.93341165060963,0.25280088623375196
1712625625999863600,128.69786352539063,177.4326147204265,2.0453470926696116,-1,40.456498642445894,211.8426145678386,-1,8.790230742946575,1.4121073448688153,-86.93340609903098,0.1752937969841763
1712625626999862000,129.69786206054687,177.4163778470829,2.5452938835529464,-1,40.456500716458876,211.82637769449502,-1,9.8557274112352,1.3893045733950418,-86.93340240020642,0.07486120146118146
1712625627999860700,130.69786083984374,177.3991595217958,2.2205507135732607,-1,40.45651313503188,211.80915936920792,-1,10.603672555032663,1.4422334734214766,-86.9333958627777,0.22588379812945797
1712625628999861000,131.69786108398438,177.43534285761416,1.9671066945383304,-1,40.45650157552051,211.84534270502627,-1,10.887974505608158,1.4151071041457717,-86.93340399166647,0.12881319157579232
1712625629999857400,132.697857421875,177.43303409963846,1.9550234298127656,137.1132091933652,40.45650882459572,211.84303394705057,62.31960445921434,11.179338385891842,1.4418820335435447,-86.9333622963955,1.0641485517236529
1712625630999855900,133.69785595703124,177.4266644231975,2.313261754683351,-1,40.45649870413603,211.83666427060962,-1,11.476684249771804,1.4426861470876955,-86.93335574451784,0.55983499537344
1712625631999854300,134.69785424804687,177.44970683101565,2.1198347781306803,-1,40.45650839014539,211.85970667842776,-1,11.049154594470208,1.4436003638308748,-86.93335653197248,0.3068419612387241
1712625632999853000,135.69785302734374,177.45679416693747,1.819232635456366,-1,40.456503584638696,211.86679401434958,-1,9.985932234297007,1.4418629313862559,-86.9333416247269,0.4214489786532732
1712625633999972600,136.69797265625,177.50589551776648,1.8199902856159214,-1,40.456510410544695,211.91589536517859,-1,9.808338824092456,1.4409679083912459,-86.93335786974554,0.051616817684754596
1712625634999971800,137.69797192382813,177.50143372546881,2.1985944975200953,-1,40.45649975730293,211.91143357288092,-1,9.929550770175691,1.4426258778948842,-86.93337822702513,0.17821653891239866
1712625635999971300,138.69797143554686,177.4646493960172,2.399654114105473,-1,40.45650782852321,211.8746492434293,-1,10.251101572910457,1.4436173501073504,-86.93334844725601,0.23485117637812472
1712625636999970800,139.697970703125,177.48527599032968,2.236341891675179,-1,40.45654798231813,211.8952758377418,-1,9.655516389959622,1.4425965408348096,-86.93336039238035,0.5526697305309286
1712625637999972600,140.69797265625,177.42947435379028,2.355135819811325,-1,40.456550089422045,211.8394742012024,-1,9.285235139419633,1.4169124409192029,-86.93335269047118,0.35966687068363223
1712625638999974000,141.6979738769531,177.38854349590838,2.2173385211239167,-1,40.45657895602791,211.7985433433205,-1,8.554402753476536,1.4419313223534118,-86.93336716704916,0.659020865115036
1712625639999974700,142.697974609375,177.2921066423878,1.899554126986914,98.26634908190503,40.456593638860156,211.70210648979992,337.9025723596451,7.230002769495553,1.4437279378089287,-86.93340494418713,0.9244646748301805
1712625640999973400,143.69797338867187,177.18028388824314,1.994164351425746,95.58925004396819,40.45662215662401,211.59028373565525,338.51246470869177,6.832116546675522,1.4157746316172803,-86.93342865869718,1.0349953301310295
1712625641999971300,144.69797143554686,177.1079406114295,1.9429030962979787,-1,40.45662383566086,211.51794045884162,-1,6.9575999555175825,1.442642339554093,-86.93343222287663,0.7344541306450427
1712625642999973400,145.69797338867187,177.0846637059003,1.7825576358193418,-1,40.45663996673395,211.49466355331242,-1,6.611855694043348,1.414674087475166,-86.93342395740365,0.4958008565396745
1712625643999971800,146.69797192382813,177.02983099780977,1.9273918893483382,-1,40.456655412374396,211.43983084522188,-1,6.611084320880022,1.4418473694066354,-86.93341635457811,0.6108195545925234
1712625644999972400,147.69797241210938,176.9802555507049,1.8019746602485438,-1,40.45664706898268,211.390255398117,-1,6.435520022369885,1.680176798288896,-86.93343913566463,0.302944291431183
1712625645999974100,148.69797412109375,176.9387122411281,2.00398397575351,-1,40.456651615697005,211.3487120885402,-1,6.8522553013894685,1.5723736163113757,-86.93344486786371,0.16562300900930263
1712625646999977000,149.69797705078125,176.90493215899915,2.0667745392969246,-1,40.456652592223186,211.31493200641125,-1,7.306030643296158,1.4417747632286833,-86.93345270374762,0.45173702948213446
1712625647999975000,150.69797485351563,176.8765444494784,1.9702911907668585,-1,40.456657787463016,211.2865442968905,-1,8.160984068681312,1.4433060776767437,-86.93344532080793,0.13674747024270575
1712625648999972400,151.69797241210938,176.88381822872907,1.9865570856783996,-1,40.45665303327019,211.29381807614118,-1,8.697290696687965,1.4441475944891278,-86.93345748025315,0.0977630815206649
1712625649999968500,152.69796850585936,176.90218816325068,1.9327845343333745,-1,40.45665713410622,211.3121880106628,-1,8.401086290644196,1.4436378723807435,-86.93342159584283,0.40454438879322113
1712625650999966500,153.69796655273439,176.90275936573744,2.0764392971685406,-1,40.45668250476999,211.31275921314955,-1,8.411411590259119,1.4429871732915858,-86.9334185166698,0.3427349602420796
1712625651999963600,154.6979636230469,176.8947065845132,2.0660424163935676,-1,40.456702126928626,211.3047064319253,-1,8.779718768631973,1.4432157846385958,-86.93342688367288,0.5618151458251057
1712625652999961300,155.69796142578124,176.88290853518993,2.4271282119448006,130.13348069266985,40.45672844966288,211.29290838260204,330.6409789645209,8.345421956901921,1.4437353107174047,-86.93345867476219,0.9874414502496203
1712625653999959000,156.697958984375,176.9113473528996,2.244211994491253,130.3762736769525,40.45675716227302,211.32134720031172,337.71461914896605,7.846015996039907,1.3919798719082168,-86.9334782430745,0.8481397965620552
1712625654999956200,157.69795629882813,176.88061518967152,1.857633452714172,-1,40.456750956831364,211.29061503708363,-1,6.8940259289360375,1.4808726341218688,-86.93345455754428,0.19156272456710832
1712625655999954200,158.6979541015625,176.8154501216486,1.882011501484751,-1,40.45673454490503,211.22544996906072,-1,6.62287660689546,1.7412325608875796,-86.93343717092732,0.4237071411782439
