time,seconds_elapsed,dBFS
1710791235809000000,55.598,-19.981338500976562
1710791235909000000,55.698,-21.836196899414062
1710791236009000000,55.798,-24.01911735534668
1710791236110000000,55.89900024414062,-22.12003517150879
1710791236210000000,55.99899975585937,-21.36797332763672
1710791236310000000,56.099000244140626,-22.476503372192383
1710791236410000000,56.198999755859376,-23.480010986328125
1710791236510000000,56.29900024414062,-23.84193229675293
1710791236610000000,56.39899975585938,-24.822099685668945
1710791236710000000,56.499000244140625,-20.643524169921875
1710791236811000000,56.6,-22.802873611450195
1710791236927000000,56.716,-23.27747344970703
1710791237028000000,56.817,-23.37451934814453
1710791237128000000,56.917,-23.945180892944336
1710791237228000000,57.017,-19.66022491455078
1710791237328000000,57.117,-22.07527732849121
1710791237428000000,57.217,-22.611026763916016
1710791237528000000,57.317,-23.8834228515625
1710791237628000000,57.417,-22.132532119750977
1710791237728000000,57.517,-22.006397247314453
1710791237832000000,57.621,-23.714040756225586
1710791237945000000,57.734,-22.64799690246582
1710791238046000000,57.83500024414062,-23.78257942199707
1710791238146000000,57.93499975585937,-22.80767059326172
1710791238260000000,58.049,-23.11989974975586
1710791238360000000,58.149,-24.487590789794922
1710791238460000000,58.249,-23.521377563476562
1710791238560000000,58.349,-23.9668025970459
1710791238661000000,58.45,-23.08877182006836
1710791238761000000,58.55,-22.382322311401367
1710791238864000000,58.653,-23.432537078857422
1710791238978000000,58.76699975585937,-22.115827560424805
1710791239078000000,58.86700024414063,-23.602821350097656
1710791239178000000,58.966999755859376,-21.6276912689209
1710791239278000000,59.06700024414062,-23.278446197509766
1710791239378000000,59.16699975585937,-21.57087516784668
1710791239478000000,59.267000244140625,-24.025733947753906
1710791239578000000,59.366999755859375,-20.616300582885742
1710791239679000000,59.468,-20.95761489868164
1710791239779000000,59.568,-23.294477462768555
1710791239879000000,59.668,-20.184894561767578
1710791239979000000,59.768,-21.724409103393555
1710791240079000000,59.868,-23.491899490356445
1710791240179000000,59.968,-20.73122215270996
1710791240280000000,60.069,-22.242904663085938
1710791240380000000,60.169,-22.925678253173828
1710791240480000000,60.269,-22.50980567932129
1710791240580000000,60.369,-22.04756736755371
1710791240680000000,60.469,-23.58959197998047
1710791240780000000,60.569,-23.55617332458496
1710791240880000000,60.669,-24.62898826599121
1710791240981000000,60.77,-24.140174865722656
1710791241081000000,60.87,-22.293760299682617
1710791241181000000,60.97,-24.045745849609375
1710791241281000000,61.07,-22.675987243652344
1710791241381000000,61.17,-24.41948127746582
1710791241481000000,61.27,-22.163599014282227
1710791241581000000,61.37,-23.5638484954834
1710791241681000000,61.47,-24.146875381469727
1710791241782000000,61.57100024414063,-22.306058883666992
1710791241882000000,61.67099975585938,-22.00840950012207
1710791241982000000,61.77100024414062,-23.07206916809082
1710791242082000000,61.87099975585937,-23.592056274414062
1710791242183000000,61.972,-22.253189086914062
1710791242282000000,62.070999755859376,-23.315505981445312
1710791242383000000,62.172,-24.411678314208984
1710791242499000000,62.288,-22.914142608642578
1710791242599000000,62.388,-24.19427490234375
1710791242699000000,62.488,-22.417186737060547
1710791242800000000,62.589,-23.17482566833496
1710791242900000000,62.689,-24.442760467529297
1710791243004000000,62.793,-24.255538940429688
