time,seconds_elapsed,type,isConnected,isInternetReachable,isWifiEnabled,isConnectionExpensive,ssid,bssid,strength,ipAddress,frequency,cellularGeneration,carrier
1712533430520000000,238.394,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533432520000000,240.394,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533434520000000,242.394,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533436522000000,244.39599975585938,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533438524000000,246.398,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533440529000000,248.403,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533442531000000,250.405,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533444533000000,252.407,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533446535000000,254.409,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533448536000000,256.41,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533450538000000,258.41199975585937,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533452540000000,260.414,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533454542000000,262.4160002441406,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533456544000000,264.418,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533458546000000,266.41999975585935,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533460547000000,268.421,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533462551000000,270.425,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533464552000000,272.426,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533466554000000,274.4279997558594,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533468556000000,276.43,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533470557000000,278.431,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533472559000000,280.433,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533474561000000,282.435,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533476563000000,284.437,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533478565000000,286.439,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533480567000000,288.441,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533482569000000,290.443,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533484570000000,292.44399975585935,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533486573000000,294.447,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533488575000000,296.449,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533490577000000,298.451,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533492578000000,300.4519997558594,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533494580000000,302.454,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533496582000000,304.4560002441406,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533498584000000,306.458,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533500587000000,308.461,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533502588000000,310.462,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533504590000000,312.4640002441406,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533506593000000,314.467,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533508595000000,316.469,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533510597000000,318.471,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533512599000000,320.473,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533514601000000,322.475,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533516603000000,324.477,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533518605000000,326.479,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533520607000000,328.481,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533522610000000,330.4839997558594,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533524610000000,332.4839997558594,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533526612000000,334.486,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533528615000000,336.489,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533530616000000,338.49,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533532618000000,340.49199975585935,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533534620000000,342.494,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533536621000000,344.495,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533538625000000,346.499,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533540626000000,348.4999997558594,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533542626000000,350.4999997558594,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533544630000000,352.5040002441406,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533546632000000,354.506,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533548634000000,356.5079997558594,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533550636000000,358.51,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533552638000000,360.5120002441406,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533554640000000,362.514,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533556642000000,364.51599975585935,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533558643000000,366.517,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533560645000000,368.519,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533562647000000,370.521,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533564648000000,372.522,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533566651000000,374.525,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533568653000000,376.527,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533570655000000,378.529,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533572657000000,380.531,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533574658000000,382.5319997558594,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533576662000000,384.5360002441406,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533578664000000,386.538,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
