time,seconds_elapsed,type,isConnected,isInternetReachable,isWifiEnabled,isConnectionExpensive,ssid,bssid,strength,ipAddress,frequency,cellularGeneration,carrier
1712625781995000000,284.693,cellular,true,true,,true,,,,,,,--
1712625784001000000,286.699,cellular,true,true,,true,,,,,,,--
1712625786005000000,288.703,cellular,true,true,,true,,,,,,,--
1712625788012000000,290.71,cellular,true,true,,true,,,,,,,--
1712625790018000000,292.7159997558594,cellular,true,true,,true,,,,,,,--
1712625792021000000,294.719,cellular,true,true,,true,,,,,,,--
1712625794027000000,296.725,cellular,true,true,,true,,,,,,,--
1712625796033000000,298.731,cellular,true,true,,true,,,,,,,--
1712625798036000000,300.734,cellular,true,true,,true,,,,,,,--
1712625800041000000,302.739,cellular,true,true,,true,,,,,,,--
1712625802042000000,304.7399997558594,cellular,true,true,,true,,,,,,,--
1712625804044000000,306.742,cellular,true,true,,true,,,,,,,--
1712625806046000000,308.74400024414064,cellular,true,true,,true,,,,,,,--
1712625808051000000,310.749,cellular,true,true,,true,,,,,,,--
1712625810057000000,312.755,cellular,true,true,,true,,,,,,,--
1712625812063000000,314.761,cellular,true,true,,true,,,,,,,--
1712625814068000000,316.766,cellular,true,true,,true,,,,,,,--
1712625816075000000,318.773,cellular,true,true,,true,,,,,,,--
1712625818082000000,320.77999975585936,cellular,true,true,,true,,,,,,,--
1712625820084000000,322.782,cellular,true,true,,true,,,,,,,--
1712625822090000000,324.7879997558594,cellular,true,true,,true,,,,,,,--
1712625824097000000,326.795,cellular,true,true,,true,,,,,,,--
1712625826103000000,328.801,cellular,true,true,,true,,,,,,,--
1712625828109000000,330.807,cellular,true,true,,true,,,,,,,--
1712625830115000000,332.813,cellular,true,true,,true,,,,,,,--
1712625832120000000,334.818,cellular,true,true,,true,,,,,,,--
1712625834123000000,336.821,cellular,true,true,,true,,,,,,,--
1712625836125000000,338.823,cellular,true,true,,true,,,,,,,--
1712625838130000000,340.82799975585937,cellular,true,true,,true,,,,,,,--
1712625840140000000,342.838,cellular,true,true,,true,,,,,,,--
1712625842136000000,344.834,cellular,true,true,,true,,,,,,,--
1712625844137000000,346.835,cellular,true,true,,true,,,,,,,--
1712625846138000000,348.83599975585935,cellular,true,true,,true,,,,,,,--
1712625848145000000,350.843,cellular,true,true,,true,,,,,,,--
1712625850151000000,352.849,cellular,true,true,,true,,,,,,,--
1712625852157000000,354.855,cellular,true,true,,true,,,,,,,--
1712625854164000000,356.862,cellular,true,true,,true,,,,,,,--
1712625856170000000,358.8679997558594,cellular,true,true,,true,,,,,,,--
1712625858175000000,360.873,cellular,true,true,,true,,,,,,,--
1712625860182000000,362.8800002441406,cellular,true,true,,true,,,,,,,--
1712625862188000000,364.886,cellular,true,true,,true,,,,,,,--
1712625864194000000,366.8919997558594,cellular,true,true,,true,,,,,,,--
1712625866201000000,368.899,cellular,true,true,,true,,,,,,,--
1712625868206000000,370.9040002441406,cellular,true,true,,true,,,,,,,--
1712625870209000000,372.907,cellular,true,true,,true,,,,,,,--
1712625872216000000,374.914,cellular,true,true,,true,,,,,,,--
1712625874218000000,376.9159997558594,cellular,true,true,,true,,,,,,,--
1712625876220000000,378.918,cellular,true,true,,true,,,,,,,--
1712625878223000000,380.921,cellular,true,true,,true,,,,,,,--
1712625880229000000,382.927,cellular,true,true,,true,,,,,,,--
1712625882235000000,384.933,cellular,true,true,,true,,,,,,,--
1712625884241000000,386.939,cellular,true,true,,true,,,,,,,--
1712625886246000000,388.9440002441406,cellular,true,true,,true,,,,,,,--
1712625888251000000,390.949,cellular,true,true,,true,,,,,,,--
1712625890253000000,392.951,cellular,true,true,,true,,,,,,,--
1712625892257000000,394.955,cellular,true,true,,true,,,,,,,--
1712625894263000000,396.961,cellular,true,true,,true,,,,,,,--
1712625896269000000,398.967,cellular,true,true,,true,,,,,,,--
1712625898275000000,400.973,cellular,true,true,,true,,,,,,,--
1712625900281000000,402.979,cellular,true,true,,true,,,,,,,--
1712625902289000000,404.987,cellular,true,true,,true,,,,,,,--
1712625904284000000,406.982,cellular,true,true,,true,,,,,,,--
1712625906291000000,408.989,cellular,true,true,,true,,,,,,,--
1712625908296000000,410.994,cellular,true,true,,true,,,,,,,--
1712625910302000000,413.0000002441406,cellular,true,true,,true,,,,,,,--
1712625912308000000,415.006,cellular,true,true,,true,,,,,,,--
1712625914314000000,417.0119997558594,cellular,true,true,,true,,,,,,,--
1712625916320000000,419.018,cellular,true,true,,true,,,,,,,--
1712625918326000000,421.0240002441406,cellular,true,true,,true,,,,,,,--
